location,date,population,HighestInfectionCount,PercentPopulationInfected
Israel,4/21/2020,8655541,14394,0.17
Israel,4/22/2020,8655541,14619,0.17
Israel,4/23/2020,8655541,14895,0.17
Israel,4/24/2020,8655541,15143,0.17
Denmark,5/2/2020,5792203,9605,0.17
Denmark,5/3/2020,5792203,9721,0.17
Denmark,5/4/2020,5792203,9868,0.17
Denmark,5/5/2020,5792203,10019,0.17
Denmark,5/6/2020,5792203,10136,0.17
Dominica,2/2/2021,71991,121,0.17
Dominica,2/3/2021,71991,121,0.17
Dominica,2/4/2021,71991,121,0.17
Dominica,2/5/2021,71991,121,0.17
Dominica,2/6/2021,71991,121,0.17
Dominica,2/7/2021,71991,121,0.17
Dominica,2/8/2021,71991,121,0.17
Dominica,2/9/2021,71991,121,0.17
Dominica,2/10/2021,71991,121,0.17
Dominica,2/11/2021,71991,121,0.17
Dominica,2/12/2021,71991,121,0.17
Dominica,2/13/2021,71991,121,0.17
Dominica,2/14/2021,71991,121,0.17
Dominican Republic,6/3/2020,10847904,18040,0.17
Dominican Republic,6/4/2020,10847904,18319,0.17
Dominican Republic,6/5/2020,10847904,18708,0.17
Ecuador,5/3/2020,17643060,29538,0.17
Ecuador,5/7/2020,17643060,30298,0.17
Ecuador,5/10/2020,17643060,29559,0.17
Ecuador,5/11/2020,17643060,29509,0.17
Ecuador,5/12/2020,17643060,30419,0.17
Ecuador,5/13/2020,17643060,30486,0.17
Ecuador,5/14/2020,17643060,30502,0.17
Egypt,2/6/2021,102334403,169106,0.17
Egypt,2/7/2021,102334403,169640,0.17
Egypt,2/8/2021,102334403,170207,0.17
Egypt,2/9/2021,102334403,170780,0.17
Egypt,2/10/2021,102334403,171390,0.17
Egypt,2/11/2021,102334403,171993,0.17
Egypt,2/12/2021,102334403,172602,0.17
Egypt,2/13/2021,102334403,173202,0.17
Egypt,2/14/2021,102334403,173813,0.17
Egypt,2/15/2021,102334403,174426,0.17
Egypt,2/16/2021,102334403,175059,0.17
Egypt,2/17/2021,102334403,175677,0.17
Egypt,2/18/2021,102334403,176333,0.17
Egypt,2/19/2021,102334403,176943,0.17
Egypt,2/20/2021,102334403,177543,0.17
Egypt,2/21/2021,102334403,178151,0.17
Egypt,2/22/2021,102334403,178774,0.17
El Salvador,7/16/2020,6486201,10957,0.17
El Salvador,7/17/2020,6486201,11207,0.17
Eritrea,6/28/2021,3546427,5884,0.17
Eritrea,6/29/2021,3546427,5936,0.17
Eritrea,6/30/2021,3546427,6009,0.17
Eritrea,7/1/2021,3546427,6028,0.17
Eritrea,7/2/2021,3546427,6051,0.17
Eritrea,7/3/2021,3546427,6074,0.17
Eritrea,7/4/2021,3546427,6088,0.17
Eritrea,7/5/2021,3546427,6127,0.17
Eritrea,7/6/2021,3546427,6188,0.17
Estonia,8/16/2020,1326539,2190,0.17
Estonia,8/17/2020,1326539,2192,0.17
Estonia,8/18/2020,1326539,2200,0.17
Estonia,8/19/2020,1326539,2207,0.17
Estonia,8/20/2020,1326539,2227,0.17
Estonia,8/21/2020,1326539,2244,0.17
Estonia,8/22/2020,1326539,2265,0.17
Estonia,8/23/2020,1326539,2272,0.17
Estonia,8/24/2020,1326539,2275,0.17
Estonia,8/25/2020,1326539,2294,0.17
Estonia,8/26/2020,1326539,2311,0.17
Cambodia,5/27/2021,16718971,27638,0.17
Cambodia,5/28/2021,16718971,28237,0.17
Cambodia,5/29/2021,16718971,28825,0.17
Canada,5/4/2020,37742157,62743,0.17
Canada,5/5/2020,37742157,64100,0.17
Canada,5/6/2020,37742157,65703,0.17
Cape Verde,6/22/2020,555988,944,0.17
Chile,5/9/2020,19116209,32208,0.17
Colombia,6/26/2020,50882884,84442,0.17
Colombia,6/27/2020,50882884,88591,0.17
Afghanistan,5/20/2021,38928341,64575,0.17
Afghanistan,5/21/2021,38928341,65080,0.17
Afghanistan,5/22/2021,38928341,65486,0.17
Afghanistan,5/23/2021,38928341,65728,0.17
Afghanistan,5/24/2021,38928341,66275,0.17
Afghanistan,5/25/2021,38928341,66903,0.17
Afghanistan,5/26/2021,38928341,67743,0.17
Albania,7/26/2020,2877800,4763,0.17
Albania,7/27/2020,2877800,4880,0.17
Albania,7/28/2020,2877800,4997,0.17
Algeria,11/20/2020,43851043,72755,0.17
Algeria,11/21/2020,43851043,73774,0.17
Algeria,11/22/2020,43851043,74862,0.17
Algeria,11/23/2020,43851043,75867,0.17
Andorra,3/23/2020,77265,133,0.17
Antigua and Barbuda,1/6/2021,97928,163,0.17
Antigua and Barbuda,1/7/2021,97928,163,0.17
Antigua and Barbuda,1/8/2021,97928,167,0.17
Antigua and Barbuda,1/9/2021,97928,169,0.17
Argentina,7/4/2020,45195777,75376,0.17
Argentina,7/5/2020,45195777,77815,0.17
Armenia,5/19/2020,2963234,5041,0.17
Austria,4/21/2020,9006400,14873,0.17
Austria,4/22/2020,9006400,14925,0.17
Austria,4/23/2020,9006400,15002,0.17
Austria,4/24/2020,9006400,15071,0.17
Austria,4/25/2020,9006400,15148,0.17
Austria,4/26/2020,9006400,15225,0.17
Austria,4/27/2020,9006400,15274,0.17
Austria,4/28/2020,9006400,15357,0.17
Austria,4/29/2020,9006400,15402,0.17
Austria,4/30/2020,9006400,15452,0.17
Austria,5/1/2020,9006400,15531,0.17
Austria,5/2/2020,9006400,15558,0.17
Austria,5/3/2020,9006400,15597,0.17
Austria,5/4/2020,9006400,15621,0.17
Austria,5/5/2020,9006400,15650,0.17
Austria,5/6/2020,9006400,15684,0.17
Austria,5/7/2020,9006400,15752,0.17
Eswatini,7/22/2020,1160164,1938,0.17
Eswatini,7/23/2020,1160164,2021,0.17
Ethiopia,3/23/2021,114963583,190594,0.17
Ethiopia,3/24/2021,114963583,192575,0.17
Ethiopia,3/25/2021,114963583,194524,0.17
Ethiopia,3/26/2021,114963583,196621,0.17
Ethiopia,3/27/2021,114963583,198794,0.17
Ethiopia,3/28/2021,114963583,200563,0.17
Fiji,6/17/2021,896444,1533,0.17
Finland,9/22/2020,5540718,9195,0.17
Finland,9/23/2020,5540718,9288,0.17
Finland,9/24/2020,5540718,9379,0.17
Finland,9/25/2020,5540718,9484,0.17
Finland,9/26/2020,5540718,9577,0.17
Finland,9/27/2020,5540718,9682,0.17
France,4/13/2020,67564251,111932,0.17
Gambia,1/25/2021,2416664,4008,0.17
Gambia,1/26/2021,2416664,4012,0.17
Gambia,1/27/2021,2416664,4019,0.17
Gambia,1/28/2021,2416664,4019,0.17
Gambia,1/29/2021,2416664,4019,0.17
Gambia,1/30/2021,2416664,4090,0.17
Gambia,1/31/2021,2416664,4090,0.17
Gambia,2/1/2021,2416664,4139,0.17
Gambia,2/2/2021,2416664,4139,0.17
Gambia,2/3/2021,2416664,4184,0.17
Gambia,2/4/2021,2416664,4184,0.17
Gambia,2/5/2021,2416664,4184,0.17
Georgia,10/1/2020,3989175,6640,0.17
Germany,4/17/2020,83783945,141397,0.17
Germany,4/18/2020,83783945,143342,0.17
Germany,4/19/2020,83783945,145184,0.17
Comoros,1/15/2021,869595,1469,0.17
Congo,3/4/2021,5518092,9179,0.17
Congo,3/5/2021,5518092,9179,0.17
Congo,3/6/2021,5518092,9179,0.17
Congo,3/7/2021,5518092,9179,0.17
Congo,3/8/2021,5518092,9179,0.17
Congo,3/9/2021,5518092,9179,0.17
Congo,3/10/2021,5518092,9329,0.17
Congo,3/11/2021,5518092,9329,0.17
Congo,3/12/2021,5518092,9329,0.17
Congo,3/13/2021,5518092,9329,0.17
Congo,3/14/2021,5518092,9329,0.17
Congo,3/15/2021,5518092,9329,0.17
Congo,3/16/2021,5518092,9329,0.17
Congo,3/17/2021,5518092,9329,0.17
Congo,3/18/2021,5518092,9564,0.17
Congo,3/19/2021,5518092,9564,0.17
Congo,3/20/2021,5518092,9564,0.17
Congo,3/21/2021,5518092,9564,0.17
Congo,3/22/2021,5518092,9564,0.17
Congo,3/23/2021,5518092,9564,0.17
Costa Rica,7/14/2020,5094114,8482,0.17
Cote d'Ivoire,3/30/2021,26378275,43542,0.17
Cote d'Ivoire,3/31/2021,26378275,43889,0.17
Cote d'Ivoire,4/1/2021,26378275,43889,0.17
Cote d'Ivoire,4/2/2021,26378275,44445,0.17
Cote d'Ivoire,4/3/2021,26378275,44618,0.17
Cote d'Ivoire,4/4/2021,26378275,44749,0.17
Cote d'Ivoire,4/5/2021,26378275,44841,0.17
Cote d'Ivoire,4/6/2021,26378275,44854,0.17
Cote d'Ivoire,4/7/2021,26378275,44880,0.17
Cote d'Ivoire,4/8/2021,26378275,44975,0.17
Cote d'Ivoire,4/9/2021,26378275,45089,0.17
Cote d'Ivoire,4/10/2021,26378275,45089,0.17
Cote d'Ivoire,4/11/2021,26378275,45206,0.17
Cote d'Ivoire,4/12/2021,26378275,45227,0.17
Cote d'Ivoire,4/13/2021,26378275,45265,0.17
Cote d'Ivoire,4/14/2021,26378275,45388,0.17
Cote d'Ivoire,4/15/2021,26378275,45444,0.17
Cote d'Ivoire,4/16/2021,26378275,45474,0.17
Cote d'Ivoire,4/17/2021,26378275,45519,0.17
Cote d'Ivoire,4/18/2021,26378275,45560,0.17
Cote d'Ivoire,4/19/2021,26378275,45570,0.17
Cote d'Ivoire,4/20/2021,26378275,45614,0.17
Cote d'Ivoire,4/21/2021,26378275,45697,0.17
Cote d'Ivoire,4/22/2021,26378275,45715,0.17
Cote d'Ivoire,4/23/2021,26378275,45765,0.17
Cote d'Ivoire,4/24/2021,26378275,45820,0.17
Cote d'Ivoire,4/25/2021,26378275,45852,0.17
Cote d'Ivoire,4/26/2021,26378275,45863,0.17
Cote d'Ivoire,4/27/2021,26378275,45885,0.17
Cote d'Ivoire,4/28/2021,26378275,45943,0.17
Cote d'Ivoire,4/29/2021,26378275,45998,0.17
Cote d'Ivoire,4/30/2021,26378275,46036,0.17
Cote d'Ivoire,5/1/2021,26378275,46114,0.17
Cote d'Ivoire,5/2/2021,26378275,46114,0.17
Cote d'Ivoire,5/3/2021,26378275,46154,0.17
Croatia,8/18/2020,4105268,6855,0.17
Croatia,8/19/2020,4105268,7074,0.17
Cuba,1/19/2021,11326616,18773,0.17
Cuba,1/20/2021,11326616,19122,0.17
Cuba,1/21/2021,11326616,19530,0.17
Cyprus,8/25/2020,888005,1474,0.17
Cyprus,8/26/2020,888005,1484,0.17
Cyprus,8/27/2020,888005,1467,0.17
Cyprus,8/28/2020,888005,1481,0.17
Cyprus,8/29/2020,888005,1483,0.17
Cyprus,8/30/2020,888005,1487,0.17
Cyprus,8/31/2020,888005,1488,0.17
Cyprus,9/1/2020,888005,1490,0.17
Cyprus,9/2/2020,888005,1495,0.17
Cyprus,9/3/2020,888005,1498,0.17
Cyprus,9/4/2020,888005,1502,0.17
Cyprus,9/5/2020,888005,1507,0.17
Cyprus,9/6/2020,888005,1509,0.17
Cyprus,9/7/2020,888005,1510,0.17
Cyprus,9/8/2020,888005,1511,0.17
Cyprus,9/9/2020,888005,1514,0.17
Cyprus,9/10/2020,888005,1517,0.17
Cyprus,9/11/2020,888005,1520,0.17
Cyprus,9/12/2020,888005,1523,0.17
Cyprus,9/13/2020,888005,1526,0.17
Cyprus,9/14/2020,888005,1534,0.17
Cyprus,9/15/2020,888005,1540,0.17
Cyprus,9/16/2020,888005,1548,0.17
Czechia,8/6/2020,10708982,17731,0.17
Czechia,8/7/2020,10708982,18060,0.17
Czechia,8/8/2020,10708982,18235,0.17
Czechia,8/9/2020,10708982,18353,0.17
Czechia,8/10/2020,10708982,18494,0.17
Azerbaijan,6/29/2020,10139175,16968,0.17
Azerbaijan,6/30/2020,10139175,17524,0.17
Bahamas,8/3/2020,393248,679,0.17
Bahrain,4/28/2020,1701583,2811,0.17
Bahrain,4/29/2020,1701583,2921,0.17
Bangladesh,8/14/2020,164689383,271881,0.17
Bangladesh,8/15/2020,164689383,274525,0.17
Bangladesh,8/16/2020,164689383,276549,0.17
Bangladesh,8/17/2020,164689383,279144,0.17
Bangladesh,8/18/2020,164689383,282344,0.17
Bangladesh,8/19/2020,164689383,285091,0.17
Bangladesh,8/20/2020,164689383,287959,0.17
Belarus,5/2/2020,9449321,15828,0.17
Belgium,4/5/2020,11589616,19691,0.17
Belize,8/22/2020,397621,668,0.17
Belize,8/23/2020,397621,686,0.17
Bhutan,5/14/2021,771612,1276,0.17
Bhutan,5/15/2021,771612,1279,0.17
Bhutan,5/16/2021,771612,1286,0.17
Bhutan,5/17/2021,771612,1296,0.17
Bhutan,5/18/2021,771612,1309,0.17
Bhutan,5/19/2021,771612,1322,0.17
Bhutan,5/20/2021,771612,1338,0.17
Bolivia,6/16/2020,11673029,19883,0.17
Bosnia and Herzegovina,7/6/2020,3280815,5458,0.17
Bosnia and Herzegovina,7/7/2020,3280815,5621,0.17
Botswana,10/15/2020,2351625,3914,0.17
Brazil,5/24/2020,212559409,363211,0.17
Bulgaria,7/31/2020,6948445,11690,0.17
Bulgaria,8/1/2020,6948445,11836,0.17
Bulgaria,8/2/2020,6948445,11955,0.17
Bulgaria,8/3/2020,6948445,12159,0.17
Bhutan,5/8/2021,771612,1202,0.16
Bhutan,5/9/2021,771612,1221,0.16
Bhutan,5/10/2021,771612,1241,0.16
Bhutan,5/11/2021,771612,1247,0.16
Bhutan,5/12/2021,771612,1257,0.16
Bhutan,5/13/2021,771612,1263,0.16
Bolivia,6/14/2020,11673029,18459,0.16
Bolivia,6/15/2020,11673029,19073,0.16
Brazil,5/22/2020,212559409,330890,0.16
Brazil,5/23/2020,212559409,347398,0.16
Bulgaria,7/28/2020,6948445,10871,0.16
Bulgaria,7/29/2020,6948445,11155,0.16
Bulgaria,7/30/2020,6948445,11420,0.16
Afghanistan,5/4/2021,38928341,60563,0.16
Afghanistan,5/5/2021,38928341,60797,0.16
Afghanistan,5/6/2021,38928341,61162,0.16
Afghanistan,5/7/2021,38928341,61455,0.16
Afghanistan,5/8/2021,38928341,61755,0.16
Afghanistan,5/9/2021,38928341,61842,0.16
Afghanistan,5/10/2021,38928341,62063,0.16
Afghanistan,5/11/2021,38928341,62403,0.16
Afghanistan,5/12/2021,38928341,62718,0.16
Afghanistan,5/13/2021,38928341,63045,0.16
Afghanistan,5/14/2021,38928341,63355,0.16
Afghanistan,5/15/2021,38928341,63412,0.16
Afghanistan,5/16/2021,38928341,63484,0.16
Afghanistan,5/17/2021,38928341,63598,0.16
Afghanistan,5/18/2021,38928341,63819,0.16
Afghanistan,5/19/2021,38928341,64122,0.16
Albania,7/23/2020,2877800,4466,0.16
Albania,7/24/2020,2877800,4570,0.16
Albania,7/25/2020,2877800,4637,0.16
Algeria,11/16/2020,43851043,68589,0.16
Algeria,11/17/2020,43851043,69591,0.16
Algeria,11/18/2020,43851043,70629,0.16
Algeria,11/19/2020,43851043,71652,0.16
Antigua and Barbuda,12/18/2020,97928,152,0.16
Antigua and Barbuda,12/19/2020,97928,152,0.16
Antigua and Barbuda,12/20/2020,97928,153,0.16
Antigua and Barbuda,12/21/2020,97928,153,0.16
Antigua and Barbuda,12/22/2020,97928,153,0.16
Antigua and Barbuda,12/23/2020,97928,154,0.16
Antigua and Barbuda,12/24/2020,97928,154,0.16
Antigua and Barbuda,12/25/2020,97928,155,0.16
Antigua and Barbuda,12/26/2020,97928,155,0.16
Antigua and Barbuda,12/27/2020,97928,155,0.16
Antigua and Barbuda,12/28/2020,97928,158,0.16
Antigua and Barbuda,12/29/2020,97928,158,0.16
Antigua and Barbuda,12/30/2020,97928,158,0.16
Antigua and Barbuda,12/31/2020,97928,159,0.16
Antigua and Barbuda,1/1/2021,97928,159,0.16
Antigua and Barbuda,1/2/2021,97928,159,0.16
Antigua and Barbuda,1/3/2021,97928,160,0.16
Antigua and Barbuda,1/4/2021,97928,160,0.16
Antigua and Barbuda,1/5/2021,97928,160,0.16
Argentina,7/3/2020,45195777,72786,0.16
Armenia,5/18/2020,2963234,4823,0.16
Austria,4/13/2020,9006400,14041,0.16
Austria,4/14/2020,9006400,14226,0.16
Austria,4/15/2020,9006400,14336,0.16
Austria,4/16/2020,9006400,14476,0.16
Austria,4/17/2020,9006400,14595,0.16
Austria,4/18/2020,9006400,14671,0.16
Austria,4/19/2020,9006400,14749,0.16
Austria,4/20/2020,9006400,14795,0.16
Denmark,4/28/2020,5792203,9049,0.16
Denmark,4/29/2020,5792203,9206,0.16
Denmark,4/30/2020,5792203,9356,0.16
Denmark,5/1/2020,5792203,9509,0.16
Djibouti,5/19/2020,988002,1618,0.16
Dominica,1/20/2021,71991,113,0.16
Dominica,1/21/2021,71991,113,0.16
Dominica,1/22/2021,71991,113,0.16
Dominica,1/23/2021,71991,113,0.16
Dominica,1/24/2021,71991,113,0.16
Dominica,1/25/2021,71991,113,0.16
Dominica,1/26/2021,71991,113,0.16
Dominica,1/27/2021,71991,113,0.16
Dominica,1/28/2021,71991,117,0.16
Dominica,1/29/2021,71991,117,0.16
Dominica,1/30/2021,71991,117,0.16
Dominica,1/31/2021,71991,117,0.16
Dominica,2/1/2021,71991,117,0.16
Dominican Republic,5/30/2020,10847904,16908,0.16
Dominican Republic,5/31/2020,10847904,17285,0.16
Dominican Republic,6/1/2020,10847904,17572,0.16
Dominican Republic,6/2/2020,10847904,17752,0.16
Ecuador,5/2/2020,17643060,27464,0.16
Ecuador,5/8/2020,17643060,28818,0.16
Ecuador,5/9/2020,17643060,29071,0.16
Egypt,1/20/2021,102334403,158963,0.16
Egypt,1/21/2021,102334403,159715,0.16
Egypt,1/22/2021,102334403,160463,0.16
Egypt,1/23/2021,102334403,161143,0.16
Egypt,1/24/2021,102334403,161817,0.16
Egypt,1/25/2021,102334403,162486,0.16
Egypt,1/26/2021,102334403,163129,0.16
Egypt,1/27/2021,102334403,163761,0.16
Egypt,1/28/2021,102334403,164282,0.16
Egypt,1/29/2021,102334403,164871,0.16
Egypt,1/30/2021,102334403,165418,0.16
Egypt,1/31/2021,102334403,165951,0.16
Egypt,2/1/2021,102334403,166492,0.16
Egypt,2/2/2021,102334403,167013,0.16
Egypt,2/3/2021,102334403,167525,0.16
Egypt,2/4/2021,102334403,168057,0.16
Egypt,2/5/2021,102334403,168597,0.16
El Salvador,7/14/2020,6486201,10303,0.16
El Salvador,7/15/2020,6486201,10645,0.16
Eritrea,6/22/2021,3546427,5508,0.16
Eritrea,6/23/2021,3546427,5603,0.16
Eritrea,6/24/2021,3546427,5664,0.16
Eritrea,6/25/2021,3546427,5720,0.16
Eritrea,6/26/2021,3546427,5780,0.16
Eritrea,6/27/2021,3546427,5780,0.16
Estonia,7/31/2020,1326539,2064,0.16
Estonia,8/1/2020,1326539,2072,0.16
Estonia,8/2/2020,1326539,2079,0.16
Estonia,8/3/2020,1326539,2080,0.16
Estonia,8/4/2020,1326539,2091,0.16
Estonia,8/5/2020,1326539,2113,0.16
Estonia,8/6/2020,1326539,2124,0.16
Estonia,8/7/2020,1326539,2133,0.16
Estonia,8/8/2020,1326539,2147,0.16
Estonia,8/9/2020,1326539,2152,0.16
Estonia,8/10/2020,1326539,2158,0.16
Estonia,8/11/2020,1326539,2167,0.16
Estonia,8/12/2020,1326539,2174,0.16
Estonia,8/13/2020,1326539,2174,0.16
Estonia,8/14/2020,1326539,2177,0.16
Estonia,8/15/2020,1326539,2184,0.16
Cambodia,5/25/2021,16718971,26329,0.16
Cambodia,5/26/2021,16718971,26989,0.16
Canada,5/1/2020,37742157,58549,0.16
Canada,5/2/2020,37742157,60023,0.16
Canada,5/3/2020,37742157,61183,0.16
Cape Verde,6/20/2020,555988,863,0.16
Cape Verde,6/21/2020,555988,890,0.16
Colombia,6/25/2020,50882884,80599,0.16
Azerbaijan,6/27/2020,10139175,15890,0.16
Azerbaijan,6/28/2020,10139175,16424,0.16
Bahamas,8/2/2020,393248,648,0.16
Bahrain,4/26/2020,1701583,2647,0.16
Bahrain,4/27/2020,1701583,2723,0.16
Bangladesh,8/9/2020,164689383,257600,0.16
Bangladesh,8/10/2020,164689383,260507,0.16
Bangladesh,8/11/2020,164689383,263503,0.16
Bangladesh,8/12/2020,164689383,266498,0.16
Bangladesh,8/13/2020,164689383,269115,0.16
Belarus,5/1/2020,9449321,14917,0.16
Belgium,4/4/2020,11589616,18431,0.16
Belize,8/21/2020,397621,648,0.16
Eswatini,7/20/2020,1160164,1826,0.16
Eswatini,7/21/2020,1160164,1894,0.16
Ethiopia,3/17/2021,114963583,179812,0.16
Ethiopia,3/18/2021,114963583,181869,0.16
Ethiopia,3/19/2021,114963583,183863,0.16
Ethiopia,3/20/2021,114963583,185641,0.16
Ethiopia,3/21/2021,114963583,187365,0.16
Ethiopia,3/22/2021,114963583,188902,0.16
Fiji,6/16/2021,896444,1443,0.16
Finland,9/14/2020,5540718,8627,0.16
Finland,9/15/2020,5540718,8725,0.16
Finland,9/16/2020,5540718,8750,0.16
Finland,9/17/2020,5540718,8799,0.16
Finland,9/18/2020,5540718,8858,0.16
Finland,9/19/2020,5540718,8922,0.16
Finland,9/20/2020,5540718,8980,0.16
Finland,9/21/2020,5540718,9046,0.16
France,4/12/2020,67564251,108791,0.16
Gabon,6/11/2020,2225728,3463,0.16
Gabon,6/12/2020,2225728,3463,0.16
Gabon,6/13/2020,2225728,3463,0.16
Gabon,6/14/2020,2225728,3463,0.16
Gambia,12/2/2020,2416664,3765,0.16
Gambia,12/3/2020,2416664,3767,0.16
Gambia,12/4/2020,2416664,3768,0.16
Gambia,12/5/2020,2416664,3770,0.16
Gambia,12/6/2020,2416664,3770,0.16
Gambia,12/7/2020,2416664,3770,0.16
Gambia,12/8/2020,2416664,3776,0.16
Gambia,12/9/2020,2416664,3776,0.16
Gambia,12/10/2020,2416664,3777,0.16
Gambia,12/11/2020,2416664,3779,0.16
Gambia,12/12/2020,2416664,3779,0.16
Gambia,12/13/2020,2416664,3782,0.16
Gambia,12/14/2020,2416664,3782,0.16
Gambia,12/15/2020,2416664,3785,0.16
Gambia,12/16/2020,2416664,3786,0.16
Gambia,12/17/2020,2416664,3786,0.16
Gambia,12/18/2020,2416664,3786,0.16
Gambia,12/19/2020,2416664,3786,0.16
Gambia,12/20/2020,2416664,3786,0.16
Gambia,12/21/2020,2416664,3786,0.16
Gambia,12/22/2020,2416664,3791,0.16
Gambia,12/23/2020,2416664,3791,0.16
Gambia,12/24/2020,2416664,3791,0.16
Gambia,12/25/2020,2416664,3791,0.16
Gambia,12/26/2020,2416664,3791,0.16
Gambia,12/27/2020,2416664,3793,0.16
Gambia,12/28/2020,2416664,3793,0.16
Gambia,12/29/2020,2416664,3797,0.16
Gambia,12/30/2020,2416664,3797,0.16
Gambia,12/31/2020,2416664,3797,0.16
Gambia,1/1/2021,2416664,3800,0.16
Gambia,1/2/2021,2416664,3800,0.16
Gambia,1/3/2021,2416664,3800,0.16
Gambia,1/4/2021,2416664,3800,0.16
Gambia,1/5/2021,2416664,3812,0.16
Gambia,1/6/2021,2416664,3812,0.16
Gambia,1/7/2021,2416664,3833,0.16
Gambia,1/8/2021,2416664,3838,0.16
Gambia,1/9/2021,2416664,3841,0.16
Gambia,1/10/2021,2416664,3857,0.16
Gambia,1/11/2021,2416664,3857,0.16
Gambia,1/12/2021,2416664,3876,0.16
Gambia,1/13/2021,2416664,3885,0.16
Gambia,1/14/2021,2416664,3893,0.16
Gambia,1/15/2021,2416664,3897,0.16
Gambia,1/16/2021,2416664,3897,0.16
Gambia,1/17/2021,2416664,3910,0.16
Gambia,1/18/2021,2416664,3933,0.16
Gambia,1/19/2021,2416664,3938,0.16
Gambia,1/20/2021,2416664,3938,0.16
Gambia,1/21/2021,2416664,3950,0.16
Gambia,1/22/2021,2416664,3958,0.16
Gambia,1/23/2021,2416664,3958,0.16
Gambia,1/24/2021,2416664,3972,0.16
Georgia,9/30/2020,3989175,6192,0.16
Germany,4/13/2020,83783945,130072,0.16
Germany,4/14/2020,83783945,131359,0.16
Germany,4/15/2020,83783945,134753,0.16
Germany,4/16/2020,83783945,137698,0.16
Comoros,1/14/2021,869595,1403,0.16
Congo,2/21/2021,5518092,8625,0.16
Congo,2/22/2021,5518092,8625,0.16
Congo,2/23/2021,5518092,8625,0.16
Congo,2/24/2021,5518092,8820,0.16
Congo,2/25/2021,5518092,8820,0.16
Congo,2/26/2021,5518092,8820,0.16
Congo,2/27/2021,5518092,8820,0.16
Congo,2/28/2021,5518092,8820,0.16
Congo,3/1/2021,5518092,8820,0.16
Congo,3/2/2021,5518092,8820,0.16
Congo,3/3/2021,5518092,8820,0.16
Costa Rica,7/13/2020,5094114,8036,0.16
Cote d'Ivoire,3/24/2021,26378275,41307,0.16
Cote d'Ivoire,3/25/2021,26378275,42074,0.16
Cote d'Ivoire,3/26/2021,26378275,42468,0.16
Cote d'Ivoire,3/27/2021,26378275,42861,0.16
Cote d'Ivoire,3/28/2021,26378275,43180,0.16
Cote d'Ivoire,3/29/2021,26378275,43422,0.16
Croatia,8/15/2020,4105268,6420,0.16
Croatia,8/16/2020,4105268,6571,0.16
Croatia,8/17/2020,4105268,6656,0.16
Cuba,1/17/2021,11326616,18151,0.16
Cuba,1/18/2021,11326616,18443,0.16
Cyprus,8/19/2020,888005,1385,0.16
Cyprus,8/20/2020,888005,1395,0.16
Cyprus,8/21/2020,888005,1406,0.16
Cyprus,8/22/2020,888005,1417,0.16
Cyprus,8/23/2020,888005,1421,0.16
Cyprus,8/24/2020,888005,1451,0.16
Czechia,8/1/2020,10708982,16699,0.16
Czechia,8/2/2020,10708982,16800,0.16
Czechia,8/3/2020,10708982,17008,0.16
Czechia,8/4/2020,10708982,17286,0.16
Czechia,8/5/2020,10708982,17529,0.16
Tajikistan,7/28/2021,9537642,14845,0.16
Tajikistan,7/29/2021,9537642,14929,0.16
Tajikistan,7/30/2021,9537642,15004,0.16
Tajikistan,7/31/2021,9537642,15082,0.16
Tajikistan,8/1/2021,9537642,15082,0.16
Tajikistan,8/2/2021,9537642,15219,0.16
Tajikistan,8/3/2021,9537642,15293,0.16
Tajikistan,8/4/2021,9537642,15364,0.16
Tajikistan,8/5/2021,9537642,15440,0.16
Tajikistan,8/6/2021,9537642,15513,0.16
Tajikistan,8/7/2021,9537642,15583,0.16
Tajikistan,8/8/2021,9537642,15651,0.16
Tajikistan,8/9/2021,9537642,15720,0.16
Thailand,5/17/2021,69799978,111082,0.16
Thailand,5/18/2021,69799978,113555,0.16
Timor,4/27/2021,1318442,2048,0.16
Timor,4/28/2021,1318442,2124,0.16
Togo,4/27/2021,8278737,12884,0.16
Togo,4/28/2021,8278737,12898,0.16
Togo,4/29/2021,8278737,12931,0.16
Togo,4/30/2021,8278737,12967,0.16
Togo,5/1/2021,8278737,12992,0.16
Togo,5/2/2021,8278737,13010,0.16
Togo,5/3/2021,8278737,13010,0.16
